	点	68195	2	0
	点	68341	1	0
	点	68341	2	0
	点	68487	1	0
	点	68487	2	0
	点	68634	1	0
	点	68634	2	0
	点	68780	1	0
开始	按	68780	3	146
结束	滑	68926	3	-1
	点	68926	0	0
	点	69073	1	0
	点	69073	2	0
开始	按	69219	1	146
结束	滑	69365	1	-1
开始	按	69219	2	146
结束	滑	69365	2	1
	点	69512	0	0
	点	69658	1	0
	点	69658	3	0
	点	69804	1	0
	点	69804	2	0
	滑	69951	2	1
开始	按	70243	1	74
结束	滑	70317	1	-1
	点	70536	0	0
开始	按	70536	2	73
结束	滑	70609	2	1
	点	70682	1	0
	点	70756	1	0
	按	70829	1	146
开始	按	70829	3	73
结束	滑	70902	3	-1
	滑	71121	1	-1
开始	按	71121	2	74
结束	滑	71195	2	1
	滑	71414	1	-1
开始	按	71414	3	73
结束	滑	71487	3	-1
	滑	71706	1	-1
开始	按	71707	2	73
结束	滑	71780	2	1
	滑	71999	1	-1
开始	按	72000	3	73
结束	滑	72073	3	-1
	滑	72292	1	-1
开始	按	72292	2	73
结束	滑	72365	2	1
	滑	72584	1	-1
开始	按	72585	3	73
结束	滑	72658	3	-1
	按	72877	2	147
开始	滑	72878	1	-1
结束	按	72878	0	146
	点	73170	1	0
	点	73170	2	0
	点	73316	1	0
	点	73316	2	0
	滑	73463	1	-1
开始	按	73463	3	73
结束	滑	73536	3	-1
	滑	73755	1	-1
开始	按	73756	2	73
结束	滑	73829	2	1
	滑	74048	1	-1
开始	按	74048	3	73
结束	滑	74121	3	-1
	滑	74341	1	-1
开始	按	74341	2	73
结束	滑	74414	2	1
	滑	74633	1	-1
开始	按	74634	3	73
持续	滑	74707	3	-1
持续	按	74707	2	73
持续	滑	74780	2	1
持续	按	74780	3	146
结束	滑	74926	3	-1
	滑	74926	1	-1
开始	滑	75219	1	-1
结束	按	75219	0	146
	按	75219	2	146
	点	75512	1	0
	点	75512	2	0
	点	75658	1	0
	点	75658	2	0
	点	75804	0	0
	滑	75804	2	1
开始	按	76097	0	73
结束	滑	76170	0	1
	滑	76097	2	1
	滑	76389	2	1
开始	按	76390	1	73
结束	滑	76463	1	-1
开始	按	76682	0	74
结束	滑	76756	0	1
	滑	76682	2	1
	点	76829	3	0
	按	76975	1	146
	按	76975	2	146
	按	77268	1	146
	按	77268	2	146
	点	77560	1	0
	点	77560	2	0
	点	77707	1	0
	点	77707	2	0
	点	77853	1	0
	点	77853	2	0
	点	77999	1	0
	点	77999	2	0
开始	按	78146	1	73
结束	滑	78219	1	-1
	滑	78146	2	1
	滑	78438	2	1
开始	按	78439	0	73
结束	滑	78512	0	1
开始	按	78731	1	73
结束	滑	78804	1	-1
	滑	78731	2	1
	滑	79023	2	1
开始	按	79024	0	73
持续	滑	79097	0	1
持续	按	79097	1	73
持续	滑	79170	1	1
持续	按	79170	2	73
持续	滑	79243	2	-1
持续	按	79243	1	73
结束	滑	79316	1	-1
开始	按	79316	3	74
持续	滑	79390	3	-1
持续	按	79390	2	73
持续	滑	79463	2	-1
持续	按	79463	1	73
持续	滑	79536	1	-1
持续	按	79536	0	73
持续	滑	79609	0	1
持续	按	79609	1	73
持续	滑	79682	1	1
持续	按	79682	2	74
持续	滑	79756	2	1
持续	按	79756	3	73
持续	滑	79829	3	-1
持续	按	79829	2	73
持续	滑	79902	2	-1
持续	按	79902	1	73
持续	滑	79975	1	1
持续	按	79975	2	73
持续	滑	80048	2	1
持续	按	80048	3	73
持续	滑	80121	3	-1
持续	按	80121	2	74
持续	滑	80195	2	-1
持续	按	80195	1	73
持续	滑	80268	1	1
持续	按	80268	2	73
结束	滑	80341	2	1
	点	79756	0	0
	点	79902	0	0
	点	80048	0	0
	点	80195	0	0
	点	80341	0	0
	滑	80487	1	-1
	点	80487	2	0
	点	80634	2	0
	点	80780	2	0
	点	80926	2	0
	点	81073	2	0
	点	81219	2	0
	点	81365	2	0
	点	81512	2	0
	点	81658	3	0
	点	81804	3	0
	点	81951	3	0
	点	82097	3	0
	点	82243	3	0
	点	82390	3	0
	点	82536	3	0
	点	82682	3	0
	点	82829	0	0
	点	82975	0	0
	点	83121	0	0
	点	83268	0	0
	点	83414	2	0
	点	83560	2	0
	点	83707	2	0
	点	83853	2	0
	点	83999	1	0
	点	84146	1	0
	点	84292	1	0
	点	84438	1	0
	点	84585	3	0
	点	84731	3	0
	点	84877	3	0
	点	85024	3	0
	点	85170	0	0
	点	85316	0	0
	点	85463	0	0
	点	85609	0	0
	点	85756	0	0
	点	85902	0	0
	点	86048	0	0
	点	86195	0	0
	点	86341	2	0
	点	86487	2	0
	点	86634	2	0
	点	86780	2	0
	点	86926	2	0
	点	87073	2	0
	点	87219	2	0
	点	87365	2	0
	点	87512	1	0
	点	87658	1	0
	点	87804	1	0
	点	87951	1	0
	点	88097	1	0
	点	88243	1	0
	点	88390	1	0
	点	88536	1	0
	点	88682	3	0
	点	88829	3	0
	点	88975	3	0
	点	89121	3	0
	点	89268	3	0
	点	89414	3	0
	滑	89560	1	-1
	按	89560	3	147
	点	89853	0	0
	滑	89853	2	1
	点	89999	0	0
	点	89999	3	0
	点	90146	0	0
	点	90292	0	0
	点	90292	2	0
	点	90438	0	0
	点	90438	2	0
	点	90585	0	0
	点	90585	2	0
	点	90731	0	0
	滑	90731	3	-1
	点	90877	0	0
	滑	91024	2	1
	点	91170	3	0
	点	91316	3	0
	点	91463	3	0
	点	91609	3	0
	点	91755	3	0
	点	91902	3	0
	滑	92048	1	-1
	点	92048	3	0
	点	92195	0	0
	点	92195	2	0
	点	92341	0	0
	点	92341	3	0
	点	92487	0	0
	点	92634	0	0
	点	92634	2	0
	点	92780	0	0
	点	92780	2	0
	点	92926	0	0
	点	92926	2	0
	点	93073	0	0
	滑	93073	2	1
	点	93219	0	0
	点	93365	0	0
	滑	93365	3	-1
	点	93512	2	0
	点	93658	2	0
	点	93804	2	0
	点	93951	2	0
	点	94097	2	0
	滑	94243	1	-1
	点	94243	2	0
	点	94390	0	0
	点	94390	2	0
	点	94536	1	0
	滑	94536	2	1
	点	94682	0	0
	点	94829	1	0
	滑	94829	2	1
	点	94975	0	0
	点	95121	1	0
	滑	95121	2	1
	点	95268	0	0
	点	95414	1	0
	滑	95414	2	1
	点	95560	0	0
	点	95707	0	0
	滑	95707	3	-1
	点	95853	1	0
	点	95999	0	0
	滑	95999	3	-1
	点	96146	1	0
	点	96292	0	0
	滑	96292	3	-1
	点	96438	1	0
	点	96585	0	0
	滑	96585	3	-1
	点	96731	1	0
	点	96877	2	0
	点	96951	0	0
	点	97024	2	0
	点	97097	0	0
	点	97170	2	0
	点	97243	0	0
	点	97316	2	0
	点	97390	0	0
	点	97463	3	0
	点	97536	1	0
	点	97609	3	0
	点	97682	1	0
	点	97755	3	0
	点	97829	1	0
	点	97902	3	0
	点	97975	1	0
开始	按	98048	3	73
持续	滑	98121	3	-1
持续	按	98121	2	74
持续	滑	98195	2	-1
持续	按	98195	1	73
持续	滑	98268	1	-1
持续	按	98268	0	73
持续	滑	98341	0	1
持续	按	98341	1	73
持续	滑	98414	1	1
持续	按	98414	2	73
持续	滑	98487	2	1
持续	按	98487	3	73
持续	滑	98560	3	-1
持续	按	98560	2	74
持续	滑	98634	2	-1
持续	按	98634	1	73
持续	滑	98707	1	1
持续	按	98707	2	73
持续	滑	98780	2	1
持续	按	98780	3	73
持续	滑	98853	3	-1
持续	按	98853	2	73
持续	滑	98926	2	-1
持续	按	98926	1	73
持续	滑	98999	1	1
持续	按	98999	2	74
持续	滑	99073	2	1
持续	按	99073	3	73
结束	滑	99146	3	-1
	点	98634	0	0
	点	98780	0	0
	点	98926	0	0
	点	99073	0	0
	滑	99219	1	-1
	点	99292	3	0
	点	99365	1	0
	点	99438	2	0
	点	99512	1	0
	点	99585	2	0
	点	99658	0	0
	点	99731	3	0
	点	99804	0	0
	点	99877	2	0
	点	99951	1	0
	点	100024	3	0
	点	100097	1	0
	点	100170	2	0
	点	100243	0	0
	点	100316	2	0
	点	100390	0	0
	点	100463	3	0
	点	100536	1	0
	点	100609	2	0
	点	100682	1	0
	点	100755	2	0
	点	100829	0	0
	点	100902	3	0
	点	100975	1	0
	点	101048	2	0
	点	101121	1	0
	点	101195	3	0
	点	101268	0	0
	点	101341	3	0
	点	101414	1	0
	点	101487	2	0
	点	101560	1	0
	点	101634	2	0
	点	101707	0	0
	点	101780	3	0
	点	101853	0	0
	点	101926	2	0
	点	101999	1	0
	点	102073	2	0
	点	102146	0	0
	点	102219	3	0
	点	102292	1	0
	点	102365	2	0
	点	102438	0	0
	点	102512	3	0
	点	102585	0	0
	点	102658	2	0
	点	102731	1	0
	点	102804	3	0
	点	102877	0	0
	点	102951	3	0
	点	103024	1	0
	点	103097	2	0
	点	103170	0	0
	点	103243	2	0
	点	103316	1	0
	点	103390	2	0
	点	103463	0	0
	点	103536	3	0
	点	103609	1	0
	点	103682	2	0
	点	103755	0	0
	点	103829	2	0
	点	103902	0	0
	点	103975	3	0
	点	104048	1	0
	点	104121	2	0
	点	104195	1	0
	点	104268	3	0
	点	104341	0	0
	点	104414	2	0
	点	104487	0	0
	点	104560	3	0
	点	104634	1	0
	点	104707	2	0
	点	104780	1	0
	点	104853	2	0
	点	104926	0	0
	点	104999	3	0
	点	105073	0	0
	点	105146	2	0
	点	105219	1	0
	点	105292	3	0
	点	105365	0	0
	点	105438	2	0
	点	105512	1	0
	点	105585	3	0
	点	105658	0	0
	点	105731	3	0
	点	105804	1	0
	点	105877	2	0
	点	105951	1	0
	点	106024	3	0
	点	106097	0	0
	点	106170	2	0
	点	106243	1	0
	点	106316	3	0
	点	106390	1	0
	点	106463	2	0
	点	106536	0	0
	点	106609	2	0
	点	106682	0	0
	点	106755	3	0
	点	106829	1	0
	点	106902	2	0
	点	106975	0	0
	点	107048	3	0
	点	107121	1	0
	点	107195	2	0
	点	107268	0	0
	点	107341	2	0
	点	107414	1	0
	点	107487	2	0
	点	107560	0	0
	点	107634	3	0
	点	107707	1	0
	点	107780	2	0
	点	107853	0	0
	点	107926	2	0
	点	107999	1	0
	点	108073	2	0
	点	108146	0	0
	点	108219	3	0
	点	108292	1	0
	点	108365	2	0
	点	108438	0	0
	点	108512	3	0
	滑	108585	1	-1
	点	108658	3	0
	点	108731	1	0
	点	108804	2	0
	点	108877	0	0
	点	108951	3	0
	点	109024	1	0
	点	109097	2	0
	点	109170	0	0
	点	109243	3	0
	点	109316	0	0
	点	109390	2	0
	点	109463	1	0
	点	109536	3	0
	点	109609	1	0
	点	109682	2	0
	点	109755	0	0
	点	109829	3	0
	点	109902	0	0
	点	109975	2	0
	点	110048	1	0
	点	110121	2	0
	点	110194	1	0
	点	110268	3	0
	点	110341	0	0
	点	110414	2	0
	点	110487	1	0
	点	110560	3	0
	点	110634	0	0
	点	110707	2	0
	点	110780	0	0
	点	110853	3	0
	点	110926	1	0
	点	110999	2	0
	点	111073	0	0
	点	111146	2	0
	点	111219	1	0
	点	111292	3	0
	点	111365	1	0
	点	111438	2	0
	点	111512	0	0
	点	111585	2	0
	点	111658	1	0
	点	111731	2	0
	点	111804	1	0
	点	111877	3	0
	点	111951	0	0
	点	112024	2	0
	点	112097	1	0
	点	112170	2	0
	点	112243	0	0
	点	112316	2	0
