	点	13690	1	0
	点	13775	2	0
	点	13861	0	0
	点	13947	2	0
	点	13947	3	0
	点	14032	1	0
	点	14118	3	0
	点	14204	0	0
	点	14290	1	0
	点	14290	2	0
	点	14375	3	0
	点	14461	0	0
	点	14547	2	0
	按	14632	0	172
	点	14632	3	0
	点	14718	1	0
	点	14804	3	0
	点	14804	2	0
	点	14890	1	0
	点	14975	0	0
	点	14975	3	0
	点	15061	2	0
	点	15147	0	0
	点	15232	1	0
	点	15318	0	0
	按	15318	3	172
	点	15404	2	0
	点	15490	0	0
	点	15575	1	0
	点	15661	0	0
	点	15661	3	0
	点	15747	2	0
	点	15832	1	0
	按	15832	0	172
	点	15918	2	0
	点	15918	3	0
	点	16004	2	0
	点	16004	3	0
	点	16090	1	0
	点	16175	3	0
	点	16175	0	0
	点	16261	2	0
	点	16347	0	0
	点	16347	3	0
	点	16432	1	0
	点	16518	3	0
	点	16604	1	0
	点	16690	2	0
	按	16690	0	171
	点	16775	3	0
	点	16861	1	0
	点	16947	3	0
	点	17032	1	0
	点	17032	0	0
	点	17118	2	0
	点	17204	0	0
	按	17204	3	171
	点	17290	2	0
	点	17375	0	0
	点	17375	1	0
	点	17461	2	0
	点	17547	0	0
	点	17547	1	0
	点	17632	3	0
	点	17718	0	0
	点	17718	1	0
	点	17804	2	0
	点	17890	3	0
	点	17975	2	0
	点	18061	0	0
	按	18061	3	171
	点	18147	1	0
	点	18232	0	0
	点	18318	2	0
	点	18404	1	0
	点	18404	3	0
	点	18490	2	0
	点	18575	1	0
	按	18575	0	172
	点	18661	3	0
	点	18661	2	0
	点	18747	3	0
	点	18747	2	0
	点	18832	1	0
	点	18918	3	0
	点	18918	0	0
	点	19004	2	0
	点	19090	3	0
	点	19090	1	0
	点	19175	2	0
	点	19261	0	0
	点	19347	2	0
	按	19432	3	172
	点	19432	1	0
	点	19518	0	0
	点	19604	2	0
	点	19690	1	0
	点	19775	3	0
	按	19775	2	172
	点	19861	0	0
	按	19947	1	343
	点	20032	3	0
	点	20118	2	0
	点	20118	0	0
	点	20204	3	0
	点	20290	0	0
	点	20290	2	0
	点	20375	3	0
	点	20461	0	0
	点	20461	2	0
	点	20547	1	0
	点	20632	2	0
	点	20632	3	0
	点	20718	0	0
	点	20804	1	0
	按	20804	2	171
	点	20890	3	0
	点	20975	1	0
	点	20975	0	0
	点	21061	3	0
	点	21147	2	0
	点	21147	1	0
	点	21232	0	0
	点	21318	2	0
	按	21318	1	172
	点	21404	3	0
	点	21404	0	0
	点	21490	3	0
	点	21490	2	0
	点	21575	0	0
	点	21661	1	0
	点	21661	2	0
	点	21747	3	0
	点	21832	0	0
	点	21832	2	0
	点	21918	1	0
	点	22004	3	0
	点	22004	0	0
	点	22090	2	0
	点	22175	3	0
	按	22175	1	172
	点	22261	2	0
	点	22347	0	0
	点	22347	3	0
	点	22432	1	0
	点	22518	2	0
	点	22518	0	0
	点	22604	1	0
	点	22690	0	0
	按	22690	3	171
	点	22775	2	0
	点	22861	1	0
	点	22861	0	0
	点	22947	3	0
	点	23032	0	0
	点	23032	2	0
	点	23118	1	0
	点	23204	2	0
	点	23204	3	0
	点	23290	1	0
	点	23290	0	0
	点	23375	2	0
	点	23375	3	0
	点	23461	1	0
	点	23461	0	0
	点	23547	2	0
	点	23547	3	0
	点	23632	0	0
	点	23632	1	0
	点	23718	2	0
	点	23718	3	0
	点	23804	0	0
	点	23804	1	0
	点	23890	2	0
	点	23890	3	0
	点	23975	1	0
	点	23975	0	0
	点	24061	3	0
	点	24061	2	0
	点	24147	1	0
	点	24147	0	0
	点	24232	2	0
	点	24232	3	0
	点	24318	1	0
	点	24318	0	0
	点	24404	2	0
	点	24404	3	0
	点	24490	0	0
	点	24490	1	0
	点	24575	3	0
	点	24575	0	0
	点	24618	2	0
	点	24661	1	0
	点	24704	0	0
	点	24747	3	0
	点	24790	1	0
	点	24832	2	0
	点	24875	0	0
	点	24918	3	0
	点	24961	2	0
	点	25004	1	0
	点	25047	0	0
	点	25090	3	0
	点	25132	1	0
	点	25175	2	0
	点	25218	0	0
	点	25261	3	0
	点	25304	2	0
	点	25347	1	0
	点	25390	0	0
	点	25432	3	0
	点	25475	1	0
	点	25518	2	0
	点	25561	0	0
	点	25604	3	0
	点	25604	1	0
	点	25647	2	0
	点	25690	0	0
	点	25732	1	0
	点	25775	2	0
	点	25775	3	0
	点	25818	0	0
	点	25861	1	0
	点	25904	2	0
	点	25947	3	0
	点	25947	0	0
	点	26032	2	0
	点	26118	1	0
	点	26204	2	0
	点	26290	1	0
	按	26290	0	342
	点	26375	3	0
	点	26461	2	0
	点	26547	3	0
	点	26632	1	0
	点	26632	2	0
	点	26718	3	0
	按	26804	1	514
	点	26804	0	0
	点	26890	2	0
	点	26975	3	0
	点	26975	0	0
	点	27061	2	0
	点	27147	3	0
	点	27232	0	0
	点	27318	2	0
	点	27318	3	0
	点	27404	0	0
	点	27490	3	0
	点	27575	1	0
	按	27661	3	343
	点	27661	0	0
	点	27747	1	0
	点	27832	2	0
	点	27918	0	0
	点	28004	1	0
	点	28004	2	0
	点	28090	0	0
	按	28175	2	515
	点	28175	1	0
	点	28261	3	0
	点	28347	1	0
	点	28347	0	0
	点	28432	3	0
	点	28518	1	0
	点	28518	0	0
	点	28604	3	0
	点	28690	0	0
	点	28690	1	0
	点	28690	3	0
	点	28775	2	0
	点	28861	0	0
	点	28947	2	0
	按	29032	3	343
	点	29032	1	0
	点	29118	2	0
	点	29204	0	0
	点	29290	1	0
	点	29375	2	0
	点	29375	0	0
	点	29461	1	0
	按	29547	2	514
	点	29547	3	0
	点	29632	1	0
	点	29718	0	0
	点	29718	3	0
	点	29804	1	0
	点	29890	0	0
	点	29975	3	0
	点	30061	0	0
	点	30061	1	0
	点	30147	2	0
	点	30232	3	0
	点	30318	1	0
	点	30404	2	0
	按	30404	0	343
	点	30490	1	0
	点	30575	3	0
	点	30661	2	0
	点	30747	3	0
	点	30747	1	0
	点	30832	2	0
	按	30918	1	514
	点	30918	0	0
	点	31004	2	0
	点	31090	3	0
	点	31090	0	0
	点	31175	2	0
	点	31261	3	0
	点	31261	0	0
	点	31347	2	0
	点	31432	3	0
	点	31432	0	0
	点	31432	2	0
	点	31518	1	0
	点	31604	3	0
	点	31690	0	0
	按	31775	1	343
	点	31775	2	0
	点	31861	3	0
	点	31947	2	0
	点	32032	0	0
	点	32118	3	0
	点	32118	2	0
	点	32204	1	0
	按	32290	0	514
	点	32290	2	0
	点	32375	3	0
	点	32461	2	0
	点	32461	1	0
	点	32547	3	0
	点	32632	1	0
	点	32718	2	0
	点	32804	3	0
	点	32804	1	0
	点	32890	2	0
	点	32975	0	0
	点	33061	1	0
	点	33147	3	0
	按	33147	2	343
	点	33232	0	0
	点	33318	1	0
	点	33404	3	0
	点	33490	0	0
	点	33490	1	0
	点	33575	2	0
	按	33661	3	514
	点	33661	1	0
	点	33747	0	0
	点	33832	2	0
	点	33832	1	0
	点	33918	0	0
	点	34004	2	0
	点	34004	1	0
	点	34090	0	0
	点	34175	1	0
	点	34175	2	0
	点	34261	0	0
	点	34347	3	0
	点	34432	1	0
	点	34518	0	0
	按	34518	2	343
	点	34604	3	0
	点	34690	1	0
	点	34775	3	0
	点	34861	0	0
	点	34861	1	0
	点	34947	3	0
	按	35032	0	515
	点	35032	1	0
	点	35118	2	0
	点	35204	1	0
	点	35204	3	0
	点	35290	2	0
	点	35375	1	0
	点	35461	3	0
	点	35547	1	0
	按	35547	2	343
	点	35632	0	0
	点	35718	3	0
	点	35804	1	0
	按	35890	0	342
	点	35890	3	0
	点	36061	2	0
	点	36061	3	0
	点	36147	1	0
	按	36232	3	343
	点	36232	2	0
	点	36318	1	0
	点	36361	2	0
	点	36404	1	0
	点	36404	0	0
	点	36490	2	0
	点	36575	1	0
	点	36575	0	0
	点	36661	2	0
	点	36704	1	0
	点	36747	0	0
	点	36747	3	0
	点	36832	2	0
	点	36918	3	0
	点	36918	1	0
	点	36918	0	0
	点	37004	2	0
	点	37090	0	0
	点	37175	1	0
	点	37261	2	0
	按	37261	3	171
	点	37347	0	0
	按	37432	2	172
	点	37432	1	0
	点	37518	0	0
	点	37604	3	0
	按	37604	1	171
	点	37690	0	0
	点	37775	3	0
	点	37861	2	0
	点	37947	1	0
	按	37947	0	171
	点	38032	3	0
	点	38118	2	0
	按	38118	1	172
	点	38204	3	0
	点	38290	0	0
	按	38290	2	171
	点	38375	3	0
	点	38461	0	0
	点	38547	1	0
	点	38632	2	0
	按	38632	0	172
	点	38718	3	0
	点	38804	2	0
	按	38804	1	171
	点	38890	3	0
	点	38975	0	0
	点	38975	2	0
	点	39061	3	0
	点	39147	1	0
	点	39147	2	0
	点	39232	0	0
	点	39318	1	0
	点	39318	2	0
	点	39490	3	0
	点	39490	0	0
	点	39575	2	0
	点	39661	1	0
	点	39661	3	0
	点	39661	0	0
	点	39747	2	0
	点	39832	3	0
	点	39918	1	0
	点	40004	2	0
	按	40004	0	171
	点	40090	3	0
	点	40175	2	0
	按	40175	1	172
	点	40261	3	0
	点	40347	0	0
	按	40347	2	171
	点	40432	3	0
	点	40518	0	0
	点	40604	1	0
	点	40690	2	0
	按	40690	3	171
	点	40775	0	0
	点	40861	1	0
	按	40861	2	171
	点	40947	0	0
	按	41032	1	172
	点	41032	3	0
	点	41118	2	0
	点	41204	3	0
	点	41204	0	0
	点	41290	2	0
	点	41375	1	0
	按	41375	3	172
	点	41461	0	0
	点	41547	1	0
	按	41547	2	171
	点	41632	3	0
	点	41718	0	0
	点	41718	1	0
	点	41804	3	0
	点	41890	2	0
	点	41890	0	0
	点	41975	1	0
	点	41975	3	0
	点	42061	0	0
	点	42061	2	0
	点	42232	3	0
	点	42232	0	0
	点	42318	2	0
	点	42404	0	0
	点	42404	3	0
	点	42404	1	0
	点	42490	2	0
	点	42575	1	0
	点	42661	3	0
	点	42747	2	0
	按	42747	1	171
	点	42832	0	0
	按	42918	2	172
	点	42918	3	0
	点	43004	0	0
	点	43090	1	0
	按	43090	3	171
	点	43175	0	0
	点	43261	2	0
	点	43347	0	0
	点	43432	1	0
	按	43432	2	172
	点	43518	3	0
	按	43604	1	171
	点	43604	0	0
	点	43690	3	0
	点	43775	2	0
	按	43775	0	172
	点	43861	3	0
	点	43947	1	0
	点	44032	3	0
	点	44118	2	0
	按	44118	1	172
	点	44204	0	0
	点	44290	3	0
	按	44290	2	171
	点	44375	0	0
	点	44461	3	0
	点	44461	1	0
	点	44547	0	0
	点	44632	3	0
	点	44632	2	0
	点	44718	1	0
	点	44804	3	0
	点	44804	0	0
	点	44975	1	0
	点	44975	3	0
	点	45061	2	0
	点	45147	3	0
	点	45147	0	0
	点	45232	1	0
	点	45318	2	0
	点	45404	1	0
	点	45490	3	0
	按	45490	2	171
	点	45575	0	0
	点	45661	3	0
	按	45661	1	171
	点	45747	2	0
	点	45832	3	0
	按	45832	0	172
	点	45918	2	0
	点	46004	1	0
	点	46090	3	0
	点	46175	2	0
	按	46175	1	172
	点	46261	0	0
	点	46347	3	0
	按	46347	2	171
	点	46432	1	0
	点	46518	0	0
	按	46518	3	172
	点	46604	1	0
	点	46690	2	0
	点	46775	0	0
	点	46861	1	0
	按	46861	2	171
	点	47032	3	0
	按	47032	1	172
	点	47118	0	0
	点	47204	3	0
	点	47204	2	0
	点	47290	0	0
	点	47375	2	0
	按	47375	1	86
	点	47461	3	0
	点	47547	2	0
	按	47547	1	85
	点	47632	0	0
	点	47718	2	0
	按	47718	3	86
	点	47804	1	0
	按	47804	0	86
	点	47890	2	0
	按	47890	3	85
	点	47975	1	0
	点	48061	0	0
	按	48061	2	86
	点	48147	1	0
	点	48232	0	0
	点	48232	3	0
	点	48318	2	0
	点	48404	1	0
	点	48404	3	0
	点	48490	2	0
	点	48575	1	0
	按	48575	0	86
	点	48661	3	0
	点	48747	2	0
	按	48747	1	85
	点	48832	0	0
	点	48918	2	0
	点	48918	3	0
	点	49090	3	0
	点	49090	0	0
	点	49175	2	0
	点	49261	0	0
	按	49261	1	86
	点	49432	1	0
	按	49432	2	86
	点	49518	3	0
	点	49604	0	0
	点	49604	2	0
	点	49690	1	0
	点	49775	2	0
	点	49775	3	0
	点	49861	1	0
	点	49947	2	0
	按	49947	3	85
	点	50032	0	0
	点	50118	1	0
	按	50118	2	86
	点	50204	3	0
	点	50290	0	0
	点	50290	1	0
	点	50461	3	0
	点	50461	2	0
	点	50547	0	0
	按	50547	1	85
	点	50632	2	0
	按	50632	3	86
	点	50804	1	0
	按	50804	0	86
	点	50890	2	0
	点	50975	0	0
	点	50975	3	0
	点	51061	1	0
	点	51147	2	0
	点	51232	1	0
	点	51318	2	0
	按	51318	3	86
	点	51404	0	0
	点	51490	2	0
	按	51490	1	85
	点	51575	3	0
	点	51661	0	0
	点	51661	2	0
	点	51832	3	0
	点	51832	1	0
	点	51918	2	0
	点	52004	1	0
	按	52004	0	86
	点	52175	2	0
	按	52175	3	86
	点	52347	0	0
	点	52347	3	0
	点	52432	2	0
	点	52518	1	0
	点	52604	2	0
	点	52690	3	0
	按	52690	0	85
	点	52775	1	0
	点	52861	0	0
	按	52861	2	86
	点	52947	3	0
	点	53032	2	0
	点	53032	1	0
	点	53118	3	0
	点	53204	0	0
	点	53204	1	0
	点	53290	2	0
	按	53290	3	85
	点	53375	0	0
	按	53375	1	86
	点	53547	0	0
	按	53547	3	85
	点	53718	1	0
	点	53718	0	0
	点	53804	2	0
	点	53890	0	0
	点	53975	3	0
	点	54061	1	0
	按	54061	2	86
	点	54147	3	0
	点	54232	1	0
	按	54232	0	86
	点	54318	2	0
	点	54404	1	0
	点	54404	3	0
	点	54575	2	0
	点	54661	1	0
	点	54747	0	0
	按	54747	3	85
	点	54918	3	0
	按	54918	0	86
	点	55004	1	0
	点	55090	2	0
	点	55090	3	0
	点	55175	1	0
	点	55261	3	0
	点	55347	0	0
	点	55432	1	0
	按	55432	2	86
	点	55518	3	0
	点	55604	0	0
	按	55604	1	86
	点	55690	2	0
	点	55775	0	0
	点	55775	3	0
	点	55861	2	0
	点	55947	1	0
	点	55947	0	0
	点	56032	3	0
	按	56032	2	86
	点	56118	0	0
	点	56118	3	0
	按	56118	1	86
	点	56290	0	0
	按	56290	3	85
	点	56375	2	0
	点	56461	0	0
	点	56461	1	0
	点	56547	2	0
	点	56632	3	0
	点	56718	0	0
	点	56804	1	0
	按	56804	2	86
	点	56890	3	0
	点	56975	1	0
	按	56975	0	86
	点	57061	3	0
	点	57147	2	0
	点	57147	1	0
	点	57318	2	0
	点	57318	3	0
	点	57404	1	0
	点	57490	0	0
	点	57490	3	0
	点	57490	2	0
	点	57661	2	0
	点	57661	1	0
	点	57832	0	0
	点	57832	3	0
	点	57832	2	0
	点	57918	1	0
	点	58004	3	0
	点	58004	0	0
	点	58090	2	0
	点	58175	3	0
	点	58175	1	0
	点	58175	0	0
	点	58218	2	0
	点	58261	1	0
	点	58347	2	0
	点	58347	3	0
	点	58432	1	0
	点	58518	3	0
	点	58518	2	0
	点	58518	0	0
	点	58561	1	0
	点	58604	2	0
	点	58690	1	0
	点	58690	0	0
	点	58775	2	0
	点	58861	3	0
	按	58861	0	171
	点	59032	2	0
	点	59204	0	0
	点	59204	3	0
	点	59375	1	0
	点	59461	2	0
	点	59547	0	0
	按	59547	1	85
	点	59632	3	0
	按	59632	2	86
	点	59718	0	0
	按	59718	1	86
	点	59804	2	0
	按	59890	3	171
	点	59890	0	0
	按	60061	0	171
	点	60061	2	0
	按	60232	1	172
	点	60232	3	0
	点	60404	2	0
	点	60575	0	0
	点	60575	3	0
	点	60747	2	0
	点	60832	1	0
	点	60918	3	0
	按	60918	2	86
	点	61004	0	0
	按	61004	1	86
	点	61090	3	0
	按	61090	2	85
	点	61175	1	0
	按	61261	0	171
	点	61261	2	0
	按	61432	1	172
	点	61432	3	0
	按	61604	2	171
	点	61604	3	0
	点	61775	1	0
	点	61947	0	0
	点	61947	3	0
	点	62118	1	0
	点	62204	2	0
	点	62290	3	0
	按	62290	1	85
	按	62375	2	86
	点	62375	0	0
	点	62461	3	0
	按	62461	1	86
	点	62547	2	0
	点	62632	3	0
	按	62632	0	172
	点	62804	1	0
	按	62804	3	171
	按	62975	2	172
	点	62975	0	0
	点	63147	1	0
	点	63318	0	0
	点	63318	3	0
	点	63490	1	0
	点	63575	2	0
	点	63661	3	0
	按	63661	1	86
	点	63747	0	0
	按	63747	2	85
	按	63832	1	86
	点	63832	3	0
	点	63918	2	0
	按	64004	3	171
	点	64004	0	0
	点	64090	2	0
	点	64090	1	0
	点	64175	0	0
	按	64175	1	172
	点	64261	3	0
	点	64347	0	0
	按	64347	2	171
	点	64518	1	0
	点	64690	0	0
	点	64690	3	0
	点	64861	1	0
	点	65032	2	0
	按	65032	3	86
	点	65118	1	0
	按	65118	0	86
	点	65204	2	0
	按	65204	3	86
	点	65290	0	0
	按	65375	2	172
	点	65375	1	0
	按	65547	1	171
	点	65547	3	0
	按	65718	3	172
	点	65718	0	0
	点	65890	1	0
	点	66061	0	0
	点	66061	3	0
	点	66232	2	0
	点	66404	1	0
	按	66404	0	86
	按	66490	3	85
	点	66490	2	0
	按	66575	0	86
	点	66575	1	0
	点	66661	3	0
	按	66747	1	171
	点	66747	2	0
	按	66918	2	172
	点	66918	0	0
	按	67090	1	171
	点	67090	0	0
	点	67261	3	0
	点	67432	0	0
	点	67432	2	0
	点	67604	1	0
	点	67775	3	0
	按	67775	1	86
	按	67861	2	86
	点	67861	0	0
	按	67947	1	85
	点	67947	3	0
	点	68032	2	0
	点	68118	3	0
	按	68118	0	172
	按	68290	2	171
	点	68290	1	0
	按	68461	3	171
	点	68461	0	0
	点	68547	1	0
	点	68547	2	0
	点	68632	0	0
	点	68632	1	0
	点	68804	3	0
	点	68804	1	0
	点	68975	3	0
	点	68975	2	0
	点	69147	2	0
	按	69147	0	85
	点	69232	1	0
	按	69232	3	86
	点	69318	2	0
	按	69318	0	86
	点	69404	1	0
	点	69490	3	0
	点	69490	0	0
	按	69490	2	171
	点	69575	1	0
	点	69661	0	0
	按	69661	3	171
	点	69704	1	0
	点	69747	2	0
	点	69790	1	0
	点	69832	2	0
	按	69832	0	172
	点	70004	2	0
	按	70175	3	172
	点	70175	0	0
	点	70347	1	0
	点	70518	3	0
	点	70518	2	0
	点	70604	1	0
	点	70604	0	0
	按	70690	3	171
	点	70690	2	0
	点	70775	0	0
	按	70861	1	171
	点	70861	2	0
	按	71032	2	172
	点	71032	0	0
	按	71204	3	171
	按	71204	1	171
	点	71375	0	0
	点	71547	3	0
	点	71547	2	0
	按	71718	1	343
	点	71718	2	0
	点	71890	3	0
	点	71890	0	0
	点	71975	2	0
	点	72061	3	0
	按	72061	0	171
	点	72147	1	0
	点	72232	2	0
	按	72232	3	172
	按	72404	2	171
	点	72404	0	0
	按	72575	1	172
	点	72575	0	0
	点	72747	3	0
	按	72918	2	172
	点	72918	0	0
	点	73090	1	0
	点	73261	3	0
	点	73261	0	0
	点	73347	2	0
	点	73347	1	0
	点	73432	0	0
	点	73432	3	0
	点	73518	2	0
	点	73518	1	0
	点	73604	3	0
	按	73604	0	171
	按	73775	3	172
	按	73775	2	172
	按	73947	1	171
	点	73947	0	0
	点	74118	2	0
	点	74290	0	0
	点	74290	3	0
	点	74461	1	0
	点	74632	3	0
	点	74632	2	0
	点	74718	1	0
	点	74718	0	0
	点	74804	3	0
	点	74804	2	0
	点	74890	0	0
	点	74890	1	0
	点	74975	2	0
	按	74975	3	172
	按	75147	1	171
	点	75147	0	0
	按	75318	2	172
	点	75318	3	0
	点	75490	1	0
	点	75661	3	0
	按	75661	0	171
	点	75832	2	0
	点	76004	0	0
	点	76004	2	0
	点	76090	3	0
	点	76090	1	0
	按	76175	0	172
	点	76175	2	0
	点	76261	1	0
	按	76347	2	171
	点	76347	3	0
	点	76518	0	0
	按	76518	1	172
	按	76690	3	171
	按	76690	2	171
	点	76861	1	0
	点	77032	0	0
	点	77032	3	0
	按	77204	2	343
	点	77204	1	0
	点	77375	0	0
	点	77375	3	0
	点	77461	1	0
	点	77547	0	0
	按	77547	3	171
	点	77632	1	0
	按	77718	0	172
	点	77718	2	0
	点	77890	3	0
	按	77890	1	171
	按	78061	2	171
	点	78061	3	0
	点	78232	0	0
	点	78404	3	0
	按	78404	1	171
	点	78575	2	0
	点	78747	3	0
	点	78747	0	0
	点	78832	1	0
	点	78832	2	0
	点	78918	3	0
	点	78918	0	0
	点	79004	1	0
	点	79004	2	0
	点	79090	0	0
	按	79090	3	171
	按	79261	0	171
	按	79261	1	171
	按	79432	2	172
	点	79432	3	0
	点	79604	1	0
	点	79775	3	0
	点	79775	0	0
	点	79947	2	0
	点	80118	0	0
	点	80118	1	0
	点	80204	3	0
	点	80204	2	0
	点	80290	0	0
	点	80290	1	0
	点	80375	3	0
	点	80375	2	0
	点	80461	1	0
	按	80461	0	171
	点	80632	1	0
	按	80632	2	172
	按	80804	1	171
	点	80804	0	0
	点	80804	3	0
	点	80890	2	0
	点	80975	3	0
	点	81061	0	0
	点	81147	1	0
	点	81147	2	0
	点	81318	3	0
	点	81318	2	0
	点	81490	0	0
	点	81490	1	0
	点	81575	3	0
	点	81575	2	0
	点	81661	0	0
	点	81661	1	0
	点	81747	2	0
	点	81747	3	0
	按	81832	0	172
	点	81832	1	0
	按	82004	3	171
	点	82004	2	0
	按	82175	0	172
	点	82175	2	0
	点	82261	1	0
	点	82347	3	0
	点	82432	1	0
	点	82518	0	0
	点	82518	2	0
	点	82690	3	0
	点	82690	1	0
	点	82861	2	0
	点	82861	1	0
	点	82947	0	0
	点	82947	3	0
	点	83032	2	0
	点	83032	1	0
	点	83118	0	0
	点	83118	3	0
	点	83204	1	0
	按	83204	2	171
	点	83375	0	0
	点	83375	1	0
	点	83461	3	0
	点	83461	2	0
	按	83547	1	171
	点	83547	0	0
	点	83632	2	0
	点	83718	3	0
	点	83804	0	0
	点	83890	1	0
	点	83890	3	0
	点	84061	2	0
	点	84061	1	0
	点	84232	1	0
	点	84232	3	0
	点	84318	2	0
	点	84318	0	0
	点	84404	1	0
	点	84404	3	0
	点	84490	0	0
	点	84490	2	0
	点	84575	1	0
	按	84575	3	172
	按	84747	1	171
	点	84747	0	0
	点	84832	2	0
	按	84918	3	172
	点	84918	0	0
	点	85004	1	0
	点	85090	0	0
	点	85175	2	0
	点	85261	0	0
	点	85261	3	0
	点	85432	2	0
	点	85432	1	0
	点	85604	0	0
	点	85604	2	0
	点	85690	3	0
	点	85690	1	0
	点	85775	0	0
	点	85775	2	0
	点	85861	3	0
	点	85861	1	0
	点	85947	2	0
	点	85947	0	0
	按	85947	1	171
	点	86118	2	0
	点	86118	3	0
	点	86204	1	0
	点	86204	0	0
	按	86290	0	171
	点	86290	3	0
	点	86290	2	0
	点	86375	1	0
	点	86461	3	0
	点	86547	2	0
	点	86632	1	0
	点	86632	0	0
	点	86804	2	0
	点	86804	1	0
	点	86975	3	0
	点	86975	2	0
	点	87061	1	0
	点	87061	0	0
	点	87147	2	0
	点	87147	3	0
	点	87232	0	0
	点	87232	1	0
	点	87318	3	0
	按	87318	2	172
	按	87490	3	171
	点	87490	0	0
	按	87661	2	171
	点	87661	1	0
	点	87747	0	0
	点	87832	3	0
	点	87918	1	0
	点	88004	2	0
	点	88004	0	0
	点	88175	3	0
	点	88175	2	0
	点	88347	0	0
	点	88347	1	0
	点	88432	2	0
	点	88432	3	0
	点	88518	1	0
	点	88518	0	0
	点	88604	3	0
	点	88604	2	0
	按	88690	1	171
	点	88690	0	0
	点	88861	2	0
	点	88861	3	0
	点	88947	1	0
	点	88947	0	0
	按	89032	3	172
	点	89032	2	0
	点	89118	1	0
	点	89204	0	0
	点	89290	2	0
	点	89375	3	0
	点	89375	1	0
	点	89547	1	0
	点	89547	0	0
	点	89718	3	0
	点	89718	2	0
	点	89804	1	0
	点	89804	0	0
	点	89890	2	0
	点	89890	3	0
	点	89975	0	0
	点	89975	1	0
	点	90061	3	0
	按	90061	2	171
	按	90232	3	172
	点	90232	0	0
	按	90404	0	171
	点	90404	1	0
	点	90404	2	0
	点	90575	2	0
	点	90747	0	0
	点	90747	1	0
	点	90747	3	0
	点	90918	2	0
	点	91090	0	0
	点	91090	1	0
	点	91090	3	0
	点	91175	2	0
	点	91261	3	0
	点	91261	0	0
	点	91347	1	0
	点	91432	3	0
	点	91432	2	0
	按	91432	0	172
	点	91604	3	0
	点	91604	2	0
	点	91690	0	0
	点	91690	1	0
	点	91775	3	0
	点	91775	0	0
	按	91775	2	172
	点	91861	1	0
	点	91947	3	0
	点	92032	0	0
	点	92118	2	0
	点	92118	1	0
	点	92290	3	0
	点	92290	0	0
	点	92461	1	0
	点	92461	3	0
	点	92547	0	0
	点	92547	2	0
	点	92632	3	0
	点	92632	1	0
	点	92718	0	0
	点	92718	2	0
	点	92804	1	0
	按	92804	3	171
